,TAEE11.SA,BBAS3.SA,ABEV3.SA,WEGE3.SA,RANI3.SA,GOGL34.SA,BERK34.SA,Capital,tx retorno
266,0.0,0.0,0.0,0.0,122294.08159239501,0.0,0.0,122294.08159239501,-0.4769488270687794
267,0.0,0.0,0.0,0.0,125419.82133463591,0.0,0.0,125419.82133463591,2.555920696685021
268,0.0,0.0,0.0,0.0,126982.69707672653,0.0,0.0,126982.69707672653,1.2461154269393093
269,0.0,0.0,0.0,0.0,122098.75441496956,0.0,0.0,122098.75441496956,-3.846148155764839
270,0.0,0.0,0.0,0.0,118973.02641466899,0.0,0.0,118973.02641466899,-2.5599999076791224
271,0.0,0.0,0.0,0.0,120340.50452769219,0.0,0.0,120340.50452769219,1.1494018049578614
272,0.0,0.0,0.0,0.0,117410.13893063802,0.0,0.0,117410.13893063802,-2.4350617512824635
273,0.0,0.0,0.0,0.0,119559.09014052755,0.0,0.0,119559.09014052755,1.830294410228972
274,0.0,0.0,0.0,0.0,119559.09014052755,0.0,0.0,119559.09014052755,0.0
275,0.0,0.0,0.0,0.0,119949.80320508004,0.0,0.0,119949.80320508004,0.32679494640954765
276,0.0,0.0,0.0,0.0,116433.35039828662,0.0,0.0,116433.35039828662,-2.931603648220482
277,0.0,0.0,0.0,0.0,117410.13893063802,0.0,0.0,117410.13893063802,0.8389250408152416
278,0.0,0.0,0.0,0.0,118386.93920492976,0.0,0.0,118386.93920492976,0.8319556413001195
279,0.0,0.0,0.0,0.0,117410.13893063802,0.0,0.0,117410.13893063802,-0.8250912481155392
280,0.0,0.0,0.0,0.0,115456.57360787556,0.0,0.0,115456.57360787556,-1.663881280233015
281,0.0,0.0,0.0,0.0,115456.57360787556,0.0,0.0,115456.57360787556,0.0
282,0.0,0.0,0.0,0.0,115261.21120462913,0.0,0.0,115261.21120462913,-0.16920855793792766
283,0.0,0.0,0.0,0.0,115065.86054332306,0.0,0.0,115065.86054332306,-0.16948517134637298
284,0.0,0.0,0.0,0.0,112330.83386563463,0.0,0.0,112330.83386563463,-2.3769228029704492
285,0.0,0.0,0.0,0.0,114870.49814007666,0.0,0.0,114870.49814007666,2.260879036542951
286,0.0,0.0,0.0,0.0,118973.02641466899,0.0,0.0,118973.02641466899,3.571437698119473
287,0.0,0.0,0.0,0.0,119559.09014052755,0.0,0.0,119559.09014052755,0.4926021834696259
288,0.0,0.0,0.0,0.0,115847.27493048772,0.0,0.0,115847.27493048772,-3.104586364514006
289,0.0,0.0,0.0,0.0,115261.21120462913,0.0,0.0,115261.21120462913,-0.5058934068239873
290,0.0,0.0,0.0,0.0,116433.35039828662,0.0,0.0,116433.35039828662,1.0169415898090284
291,0.0,0.0,0.0,0.0,119949.80320508004,0.0,0.0,119949.80320508004,3.020142248560731
292,0.0,0.0,0.0,0.0,120807.88072067332,0.0,0.0,120807.88072067332,0.7153638377598748
293,0.0,0.0,0.0,0.0,124953.25533553769,0.0,0.0,124953.25533553769,3.431377647000633
294,0.0,0.0,0.0,0.0,121400.07373938529,0.0,0.0,121400.07373938529,-2.843608665185249
295,0.0,0.0,0.0,0.0,117649.52186818967,0.0,0.0,117649.52186818967,-3.0894148213180594
296,0.0,0.0,0.0,0.0,116859.92334861352,0.0,0.0,116859.92334861352,-0.6711446906352836
297,0.0,0.0,0.0,0.0,117649.52186818967,0.0,0.0,117649.52186818967,0.6756794775747421
298,0.0,0.0,0.0,0.0,130677.79176373337,0.0,0.0,130677.79176373337,11.07379757151934
299,0.0,0.0,0.0,0.0,135415.37113925003,0.0,0.0,135415.37113925003,3.625389832177639
300,0.0,0.0,0.0,0.0,134230.9851018261,0.0,0.0,134230.9851018261,-0.8746319029070859
301,0.0,0.0,0.0,0.0,136204.9696588262,0.0,0.0,136204.9696588262,1.470587849372218
302,0.0,0.0,0.0,0.0,131072.60276546178,0.0,0.0,131072.60276546178,-3.768120139977449
303,0.0,0.0,0.0,0.0,135810.15865709778,0.0,0.0,135810.15865709778,3.614451679206576
304,0.0,0.0,0.0,0.0,135217.95389644548,0.0,0.0,135217.95389644548,-0.43605336044671983
305,0.0,0.0,0.0,0.0,136402.3516758097,0.0,0.0,136402.3516758097,0.8759175429257526
306,0.0,0.0,0.0,0.0,137981.54871496203,0.0,0.0,137981.54871496203,1.1577491295059472
307,0.0,0.0,0.0,0.0,134428.37886074997,0.0,0.0,134428.37886074997,-2.575105068252337
308,0.0,0.0,0.0,0.0,134230.9851018261,0.0,0.0,134230.9851018261,-0.14683935088463107
309,0.0,0.0,0.0,0.0,131664.79578417377,0.0,0.0,131664.79578417377,-1.911771202234458
310,0.0,0.0,0.0,0.0,135415.37113925003,0.0,0.0,135415.37113925003,2.8485787204836743
311,0.0,0.0,0.0,0.0,132256.97706094536,0.0,0.0,132256.97706094536,-2.33237486389698
312,0.0,0.0,0.0,0.0,131862.21302697828,0.0,0.0,131862.21302697828,-0.2984825774334454
313,0.0,0.0,0.0,0.0,130480.38626286917,0.0,0.0,130480.38626286917,-1.047932332082424
314,0.0,0.0,0.0,0.0,128703.81894867362,0.0,0.0,128703.81894867362,-1.3615589017466845
315,0.0,0.0,0.0,0.0,126729.83439167356,0.0,0.0,126729.83439167356,-1.5337420234494137
316,0.0,0.0,0.0,0.0,124953.25533553769,0.0,0.0,124953.25533553769,-1.4018633139258663
317,0.0,0.0,0.0,0.0,127716.81492823326,0.0,0.0,127716.81492823326,2.2116747461077058
318,0.0,0.0,0.0,0.0,125150.66083640189,0.0,0.0,125150.66083640189,-2.009253122443855
319,0.0,0.0,0.0,0.0,125545.4366123093,0.0,0.0,125545.4366123093,0.3154404245803155
320,0.0,0.0,0.0,0.0,123571.46379724957,0.0,0.0,123571.46379724957,-1.5723174559944098
321,0.0,0.0,0.0,0.0,130283.00424588562,0.0,0.0,130283.00424588562,5.431302861029508
322,0.0,0.0,0.0,0.0,130085.62222890208,0.0,0.0,130085.62222890208,-0.15150250650577402
323,0.0,0.0,0.0,0.0,130875.22074847826,0.0,0.0,130875.22074847826,0.6069836973887632
324,0.0,0.0,0.0,0.0,128901.21270759751,0.0,0.0,128901.21270759751,-1.5083130554365831
325,0.0,0.0,0.0,0.0,141139.91930938602,0.0,0.0,141139.91930938602,9.494640387558695
326,0.0,0.0,0.0,0.0,136797.16267753814,0.0,0.0,136797.16267753814,-3.0769159094730214
327,0.0,0.0,0.0,0.0,132568.0680281055,0.0,0.0,132568.0680281055,-3.091507577099073
328,0.0,0.0,0.0,0.0,138949.448598482,0.0,0.0,138949.448598482,4.813663399713719
329,0.0,0.0,0.0,0.0,139155.30829638537,0.0,0.0,139155.30829638537,0.14815438274837778
330,0.0,0.0,0.0,0.0,153564.8648267829,0.0,0.0,153564.8648267829,10.35501750296637
331,0.0,0.0,0.0,0.0,150065.39086570978,0.0,0.0,150065.39086570978,-2.2788246289412784
332,0.0,0.0,0.0,0.0,146977.64804238372,0.0,0.0,146977.64804238372,-2.0575982280212846
333,0.0,0.0,0.0,0.0,146343.113586834,0.0,0.0,146343.113586834,-0.431721737285351
334,0.0,0.0,0.0,0.0,142585.3756481551,0.0,0.0,142585.3756481551,-2.5677586369304617
335,0.0,0.0,0.0,0.0,140915.27250695124,0.0,0.0,140915.27250695124,-1.1713004462147847
336,0.0,0.0,0.0,0.0,141124.0324641166,0.0,0.0,141124.0324641166,0.14814572860091246
337,0.0,0.0,0.0,0.0,146969.38171638988,0.0,0.0,146969.38171638988,4.141994209072486
338,0.0,0.0,0.0,0.0,146134.36537160893,0.0,0.0,146134.36537160893,-0.5681566697969043
339,0.0,0.0,0.0,0.0,146343.113586834,0.0,0.0,146343.113586834,0.14284676618960823
340,0.0,0.0,0.0,0.0,145716.81023145712,0.0,0.0,145716.81023145712,-0.427969133651962
341,0.0,0.0,0.0,0.0,151562.19470955138,0.0,0.0,151562.19470955138,4.011468868148715
342,0.0,0.0,0.0,0.0,149474.55991207634,0.0,0.0,149474.55991207634,-1.3774113006714606
343,0.0,0.0,0.0,0.0,149474.55991207634,0.0,0.0,149474.55991207634,0.0
344,0.0,0.0,0.0,0.0,153858.58946419178,0.0,0.0,153858.58946419178,2.932960334316559
345,0.0,0.0,0.0,0.0,152188.47458104757,0.0,0.0,152188.47458104757,-1.0854869324880334
346,0.0,0.0,0.0,0.0,151353.43475238598,0.0,0.0,151353.43475238598,-0.5486879548272872
347,0.0,0.0,0.0,0.0,151144.6513113399,0.0,0.0,151144.6513113399,-0.13794430327110918
348,0.0,0.0,0.0,0.0,148013.20498609752,0.0,0.0,148013.20498609752,-2.0718208008512096
349,0.0,0.0,0.0,0.0,155111.14920718418,0.0,0.0,155111.14920718418,4.795480390924145
350,0.0,0.0,0.0,0.0,155737.4643045014,0.0,0.0,155737.4643045014,0.4037847056891142
351,0.0,0.0,0.0,0.0,155111.14920718418,0.0,0.0,155111.14920718418,-0.40216084171798006
352,0.0,0.0,0.0,0.0,155319.93264823026,0.0,0.0,155319.93264823026,0.13460247191334762
353,0.0,0.0,0.0,0.0,153858.58946419178,0.0,0.0,153858.58946419178,-0.9408600423154501
354,0.0,0.0,0.0,0.0,149474.55991207634,0.0,0.0,149474.55991207634,-2.849388888447957
355,0.0,0.0,0.0,0.0,143837.94713308784,0.0,0.0,143837.94713308784,-3.7709512456862604
356,0.0,0.0,0.0,0.0,145925.5584466822,0.0,0.0,145925.5584466822,1.451363395545946
357,0.0,0.0,0.0,0.0,146969.38171638988,0.0,0.0,146969.38171638988,0.715312163831161
358,0.0,0.0,0.0,0.0,144255.47878935898,0.0,0.0,144255.47878935898,-1.8465770865580544
359,0.0,0.0,0.0,0.0,140915.27250695124,0.0,0.0,140915.27250695124,-2.315479668737641
360,0.0,0.0,0.0,0.0,141959.0957766589,0.0,0.0,141959.0957766589,0.7407453082533655
361,0.0,0.0,0.0,0.0,141959.0957766589,0.0,0.0,141959.0957766589,0.0
362,0.0,0.0,0.0,0.0,144046.70709025324,0.0,0.0,144046.70709025324,1.4705724224101324
363,0.0,0.0,0.0,0.0,143002.8955624859,0.0,0.0,143002.8955624859,-0.7246340779684224
364,0.0,0.0,0.0,0.0,139245.15762380703,0.0,0.0,139245.15762380703,-2.627735560107536
365,0.0,0.0,0.0,0.0,137992.57439693395,0.0,0.0,137992.57439693395,-0.8995524499725294
366,0.0,0.0,0.0,0.0,139871.44923724356,0.0,0.0,139871.44923724356,1.3615767721711247
367,0.0,0.0,0.0,0.0,144255.47878935898,0.0,0.0,144255.47878935898,3.1343276816124366
368,0.0,0.0,0.0,0.0,144255.47878935898,0.0,0.0,144255.47878935898,0.0
369,0.0,0.0,0.0,0.0,142794.12386338017,0.0,0.0,142794.12386338017,-1.0130325296779041
370,0.0,0.0,0.0,0.0,139245.15762380703,0.0,0.0,139245.15762380703,-2.4853727475289245
371,0.0,0.0,0.0,0.0,140706.48906590516,0.0,0.0,140706.48906590516,1.0494666148794574
372,0.0,0.0,0.0,0.0,137783.79095588787,0.0,0.0,137783.79095588787,-2.0771594326743026
373,0.0,0.0,0.0,0.0,139871.44923724356,0.0,0.0,139871.44923724356,1.5151697212512083
374,0.0,0.0,0.0,0.0,143211.6555196513,0.0,0.0,143211.6555196513,2.388054388956995
375,0.0,0.0,0.0,0.0,142376.59220710903,0.0,0.0,142376.59220710903,-0.5830973111177307
376,0.0,0.0,0.0,0.0,141959.0957766589,0.0,0.0,141959.0957766589,-0.2932338974954596
377,0.0,0.0,0.0,0.0,136948.75112722628,0.0,0.0,136948.75112722628,-3.529428404725332
378,0.0,0.0,0.0,0.0,141959.0957766589,0.0,0.0,141959.0957766589,3.6585544652232738
379,0.0,0.0,0.0,0.0,141959.0957766589,0.0,0.0,141959.0957766589,0.0
380,0.0,0.0,0.0,0.0,141750.3005936725,0.0,0.0,141750.3005936725,-0.14708122916964328
381,0.0,0.0,0.0,0.0,139662.67753813782,0.0,0.0,139662.67753813782,-1.4727468279018607
382,0.0,0.0,0.0,0.0,137992.57439693395,0.0,0.0,137992.57439693395,-1.1958120599168787
383,0.0,0.0,0.0,0.0,142585.3756481551,0.0,0.0,142585.3756481551,3.328295940048198
384,0.0,0.0,0.0,0.0,141124.0324641166,0.0,0.0,141124.0324641166,-1.024889949194041
385,0.0,0.0,0.0,0.0,144046.70709025324,0.0,0.0,144046.70709025324,2.070997104536243
386,0.0,0.0,0.0,0.0,141124.0324641166,0.0,0.0,141124.0324641166,-2.0289770486078607
387,0.0,0.0,0.0,0.0,141124.0324641166,0.0,0.0,141124.0324641166,0.0
388,0.0,0.0,0.0,0.0,140497.7056248591,0.0,0.0,140497.7056248591,-0.44381302625883245
389,0.0,0.0,0.0,0.0,149265.79995491094,0.0,0.0,149265.79995491094,6.240738445553973
390,0.0,0.0,0.0,0.0,149892.06808446682,0.0,0.0,149892.06808446682,0.41956572084500543
391,0.0,0.0,0.0,0.0,144046.70709025324,0.0,0.0,144046.70709025324,-3.8997133530238703
392,0.0,0.0,0.0,0.0,151770.95466671677,0.0,0.0,151770.95466671677,5.3623215222989185
393,0.0,0.0,0.0,0.0,148221.96494326295,0.0,0.0,148221.96494326295,-2.338385319672842
394,0.0,0.0,0.0,0.0,146969.38171638988,0.0,0.0,146969.38171638988,-0.8450726094155758
395,0.0,0.0,0.0,0.0,151979.7263658225,0.0,0.0,151979.7263658225,3.409107795732047
396,0.0,0.0,0.0,0.0,154067.34942135718,0.0,0.0,154067.34942135718,1.3736194329694085
397,0.0,0.0,0.0,0.0,152606.01797925902,0.0,0.0,152606.01797925902,-0.9485017088867953
398,0.0,0.0,0.0,0.0,148495.5991207635,0.0,0.0,148495.5991207635,-2.6934841187286396
399,0.0,0.0,0.0,0.0,149553.2661381228,0.0,0.0,149553.2661381228,0.7122547897861597
400,0.0,0.0,0.0,0.0,152303.19333809274,0.0,0.0,152303.19333809274,1.8387610454660308
401,0.0,0.0,0.0,0.0,157591.49319906815,0.0,0.0,157591.49319906815,3.472218635124813
402,0.0,0.0,0.0,0.0,154418.50388893063,0.0,0.0,154418.50388893063,-2.013426769254245
403,0.0,0.0,0.0,0.0,155264.6281092658,0.0,0.0,155264.6281092658,0.5479422472217221
404,0.0,0.0,0.0,0.0,146380.2885699256,0.0,0.0,146380.2885699256,-5.722062808206352
405,0.0,0.0,0.0,0.0,147860.98247163146,0.0,0.0,147860.98247163146,1.0115391328789025
406,0.0,0.0,0.0,0.0,153572.37966859547,0.0,0.0,153572.37966859547,3.8626804052649844
407,0.0,0.0,0.0,0.0,154206.96109190653,0.0,0.0,154206.96109190653,0.4132132514196085
408,0.0,0.0,0.0,0.0,156745.35723679265,0.0,0.0,156745.35723679265,1.6460969899881883
409,0.0,0.0,0.0,0.0,156745.35723679265,0.0,0.0,156745.35723679265,0.0
410,0.0,0.0,0.0,0.0,159918.32306304952,0.0,0.0,159918.32306304952,2.0242805797836327
411,0.0,0.0,0.0,0.0,163091.3358570677,0.0,0.0,163091.3358570677,1.984145864740694
412,0.0,0.0,0.0,0.0,162456.73094987602,0.0,0.0,162456.73094987602,-0.38911012890828767
413,0.0,0.0,0.0,0.0,160129.8893439543,0.0,0.0,160129.8893439543,-1.4322839024993206
414,0.0,0.0,0.0,0.0,160976.00182234915,0.0,0.0,160976.00182234915,0.528391346463386
415,0.0,0.0,0.0,0.0,163725.9055384384,0.0,0.0,163725.9055384384,1.708269360003123
416,0.0,0.0,0.0,0.0,160552.9162283009,0.0,0.0,160552.9162283009,-1.9379885545312114
417,0.0,0.0,0.0,0.0,162456.73094987602,0.0,0.0,162456.73094987602,1.1857864474214663
418,0.0,0.0,0.0,0.0,160764.47076726533,0.0,0.0,160764.47076726533,-1.0416682477334849
419,0.0,0.0,0.0,0.0,161399.06393251673,0.0,0.0,161399.06393251673,0.39473470862232407
420,0.0,0.0,0.0,0.0,163514.39796723527,0.0,0.0,163514.39796723527,1.3106234839149966
421,0.0,0.0,0.0,0.0,169648.8337904862,0.0,0.0,169648.8337904862,3.751618144648128
422,0.0,0.0,0.0,0.0,165841.23957315698,0.0,0.0,165841.23957315698,-2.2443975194262444
423,0.0,0.0,0.0,0.0,164995.11535282183,0.0,0.0,164995.11535282183,-0.5102013362375479
424,0.0,0.0,0.0,0.0,170494.9697527617,0.0,0.0,170494.9697527617,3.3333437709226255
425,0.0,0.0,0.0,0.0,168168.10466295935,0.0,0.0,168168.10466295935,-1.3647705226591755
426,0.0,0.0,0.0,0.0,169014.2288832945,0.0,0.0,169014.2288832945,0.5031419138789461
427,0.0,0.0,0.0,0.0,171341.08223115653,0.0,0.0,171341.08223115653,1.3767203881211332
428,0.0,0.0,0.0,0.0,169860.34136168932,0.0,0.0,169860.34136168932,-0.8642065581618841
429,0.0,0.0,0.0,0.0,167956.55012399488,0.0,0.0,167956.55012399488,-1.120797958153541
430,0.0,0.0,0.0,0.0,169014.2288832945,0.0,0.0,169014.2288832945,0.6297335581844088
431,0.0,0.0,0.0,0.0,165841.23957315698,0.0,0.0,165841.23957315698,-1.8773504048162026
432,0.0,0.0,0.0,0.0,162033.6570977681,0.0,0.0,162033.6570977681,-2.295920173527921
433,0.0,0.0,0.0,0.0,162668.26200495978,0.0,0.0,162668.26200495978,0.39165005503070116
434,0.0,0.0,0.0,0.0,164360.53392951077,0.0,0.0,164360.53392951077,1.0403208983073675
435,0.0,0.0,0.0,0.0,167533.51149770798,0.0,0.0,167533.51149770798,1.9304984550354343
436,0.0,0.0,0.0,0.0,174937.13365146163,0.0,0.0,174937.13365146163,4.419188786510286
437,0.0,0.0,0.0,0.0,175148.66470654542,0.0,0.0,175148.66470654542,0.1209183268689129
438,0.0,0.0,0.0,0.0,176417.8627789885,0.0,0.0,176417.8627789885,0.7246404501967341
439,0.0,0.0,0.0,0.0,177475.5297963478,0.0,0.0,177475.5297963478,0.599523767434107
440,0.0,0.0,0.0,0.0,176629.38209213197,0.0,0.0,176629.38209213197,-0.4767686594240872
441,0.0,0.0,0.0,0.0,180860.03841962878,0.0,0.0,180860.03841962878,2.3952166266935304
442,0.0,0.0,0.0,0.0,182975.360712407,0.0,0.0,182975.360712407,1.16959075717451
443,0.0,0.0,0.0,0.0,184456.08983993388,0.0,0.0,184456.08983993388,0.8092505579776921
444,0.0,0.0,0.0,0.0,183609.94213571804,0.0,0.0,183609.94213571804,-0.4587258165073882
445,0.0,0.0,0.0,0.0,183186.85654166978,0.0,0.0,183186.85654166978,-0.23042629888502253
446,0.0,0.0,0.0,0.0,189955.89727211243,0.0,0.0,189955.89727211243,3.695156332846894
447,0.0,0.0,0.0,0.0,195878.83726610057,0.0,0.0,195878.83726610057,3.118060601984629
448,0.0,0.0,0.0,0.0,197359.54290974676,0.0,0.0,197359.54290974676,0.7559293613912166
449,0.0,0.0,0.0,0.0,192917.3790110468,0.0,0.0,192917.3790110468,-2.2507976220492942
450,0.0,0.0,0.0,0.0,194398.0729127527,0.0,0.0,194398.0729127527,0.7675274821254296
451,0.0,0.0,0.0,0.0,187417.52461110693,0.0,0.0,187417.52461110693,-3.590852623718488
452,0.0,0.0,0.0,0.0,180860.03841962878,0.0,0.0,180860.03841962878,-3.4988650101344554
453,0.0,0.0,0.0,0.0,189532.87038776584,0.0,0.0,189532.87038776584,4.795327947467576
454,0.0,0.0,0.0,0.0,188263.6488314421,0.0,0.0,188263.6488314421,-0.6696577505142298
455,0.0,0.0,0.0,0.0,180648.4838806643,0.0,0.0,180648.4838806643,-4.044947071856586
456,0.0,0.0,0.0,0.0,187205.99355602314,0.0,0.0,187205.99355602314,3.629983232901468
457,0.0,0.0,0.0,0.0,194398.0729127527,0.0,0.0,194398.0729127527,3.841799730935036
458,0.0,0.0,0.0,0.0,196936.48079957918,0.0,0.0,196936.48079957918,1.3057783180627336
459,0.0,0.0,0.0,0.0,190378.98286616066,0.0,0.0,190378.98286616066,-3.3297527744958755
460,0.0,0.0,0.0,0.0,190378.98286616066,0.0,0.0,190378.98286616066,0.0
461,0.0,0.0,0.0,0.0,186148.3382806042,0.0,0.0,186148.3382806042,-2.22222249634072
462,0.0,0.0,0.0,0.0,181358.38985120613,0.0,0.0,181358.38985120613,-2.5731889275195097
463,0.0,0.0,0.0,0.0,183283.1756782145,0.0,0.0,183283.1756782145,1.0613161203005594
464,0.0,0.0,0.0,0.0,184352.52592620425,0.0,0.0,184352.52592620425,0.5834415756016842
465,0.0,0.0,0.0,0.0,181572.2458104757,0.0,0.0,181572.2458104757,-1.5081323685477988
466,0.0,0.0,0.0,0.0,183710.93456451493,0.0,0.0,183710.93456451493,1.1778720610591487
467,0.0,0.0,0.0,0.0,181786.11351168557,0.0,0.0,181786.11351168557,-1.047744412923557
468,0.0,0.0,0.0,0.0,185421.8292064327,0.0,0.0,185421.8292064327,1.9999963828444045
469,0.0,0.0,0.0,0.0,181144.5456338769,0.0,0.0,181144.5456338769,-2.30678533960198
470,0.0,0.0,0.0,0.0,179647.483467348,0.0,0.0,179647.483467348,-0.8264461738498596
471,0.0,0.0,0.0,0.0,180289.063087097,0.0,0.0,180289.063087097,0.35713253944111845
472,0.0,0.0,0.0,0.0,182641.58431652514,0.0,0.0,182641.58431652514,1.3048607548044489
473,0.0,0.0,0.0,0.0,182213.87239798604,0.0,0.0,182213.87239798604,-0.23418101640964029
474,0.0,0.0,0.0,0.0,187132.78255805216,0.0,0.0,187132.78255805216,2.6995256153287794
475,0.0,0.0,0.0,0.0,186063.46753588336,0.0,0.0,186063.46753588336,-0.571420468157191
476,0.0,0.0,0.0,0.0,182427.72835725558,0.0,0.0,182427.72835725558,-1.9540317219588599
477,0.0,0.0,0.0,0.0,187774.38566168182,0.0,0.0,187774.38566168182,2.930835872689097
478,0.0,0.0,0.0,0.0,190982.37769594952,0.0,0.0,190982.37769594952,1.7084289867136615
479,0.0,0.0,0.0,0.0,201889.5365221312,0.0,0.0,201889.5365221312,5.71108128287432
480,0.0,0.0,0.0,0.0,194618.09339069662,0.0,0.0,194618.09339069662,-3.6016939048435948
481,0.0,0.0,0.0,0.0,186063.46753588336,0.0,0.0,186063.46753588336,-4.3955963732723475
482,0.0,0.0,0.0,0.0,185207.94976328246,0.0,0.0,185207.94976328246,-0.4597988976185796
483,0.0,0.0,0.0,0.0,181572.2458104757,0.0,0.0,181572.2458104757,-1.9630388206627325
484,0.0,0.0,0.0,0.0,180502.90730442625,0.0,0.0,180502.90730442625,-0.5889327971223213
485,0.0,0.0,0.0,0.0,176653.3473923499,0.0,0.0,176653.3473923499,-2.1326858218321587
486,0.0,0.0,0.0,0.0,175797.90007139102,0.0,0.0,175797.90007139102,-0.4842519734760131
487,0.0,0.0,0.0,0.0,171092.83412865407,0.0,0.0,171092.83412865407,-2.676406226027861
488,0.0,0.0,0.0,0.0,175156.2617419403,0.0,0.0,175156.2617419403,2.3749841037940422
489,0.0,0.0,0.0,0.0,169595.76022018486,0.0,0.0,169595.76022018486,-3.174594768383332
490,0.0,0.0,0.0,0.0,169168.01307582477,0.0,0.0,169168.01307582477,-0.25221570622092626
491,0.0,0.0,0.0,0.0,165104.5737205982,0.0,0.0,165104.5737205982,-2.402013998595154
492,0.0,0.0,0.0,0.0,165746.17682422785,0.0,0.0,165746.17682422785,0.3886040762961729
493,0.0,0.0,0.0,0.0,166387.76818591717,0.0,0.0,166387.76818591717,0.38709270643975113
494,0.0,0.0,0.0,0.0,166173.92396858797,0.0,0.0,166173.92396858797,-0.12852159726685075
495,0.0,0.0,0.0,0.0,169381.9042609153,0.0,0.0,169381.9042609153,1.930495601062976
496,0.0,0.0,0.0,0.0,172162.17263470354,0.0,0.0,172162.17263470354,1.6414199532823304
497,0.0,0.0,0.0,0.0,167029.37128954683,0.0,0.0,167029.37128954683,-2.981375796207897
498,0.0,0.0,0.0,0.0,165318.4531637484,0.0,0.0,165318.4531637484,-1.0243217181441389
499,0.0,0.0,0.0,0.0,164676.8383181784,0.0,0.0,164676.8383181784,-0.38810842546082025
500,0.0,0.0,0.0,0.0,167884.8420943864,0.0,0.0,167884.8420943864,1.9480600969577155
501,0.0,0.0,0.0,0.0,168526.44519801607,0.0,0.0,168526.44519801607,0.38216857199588894
502,0.0,0.0,0.0,0.0,174514.68212219133,0.0,0.0,174514.68212219133,3.5532921359251235
503,0.0,0.0,0.0,0.0,172162.17263470354,0.0,0.0,172162.17263470354,-1.348029551943719
504,0.0,0.0,0.0,0.0,169381.9042609153,0.0,0.0,169381.9042609153,-1.6149124579691865
505,0.0,0.0,0.0,0.0,166815.50358833696,0.0,0.0,166815.50358833696,-1.5151563467045825
506,0.0,0.0,0.0,0.0,168954.1688584955,0.0,0.0,168954.1688584955,1.2820542600382678
507,0.0,0.0,0.0,0.0,171948.281449613,0.0,0.0,171948.281449613,1.7721448433895448
508,0.0,0.0,0.0,0.0,170878.9664274442,0.0,0.0,170878.9664274442,-0.6218817734925386
509,0.0,0.0,0.0,0.0,165746.17682422785,0.0,0.0,165746.17682422785,-3.0037574024043168
510,0.0,0.0,0.0,0.0,165746.17682422785,0.0,0.0,165746.17682422785,0.0
511,0.0,0.0,0.0,0.0,166387.76818591717,0.0,0.0,166387.76818591717,0.38709270643975113
512,0.0,0.0,0.0,0.0,171948.281449613,0.0,0.0,171948.281449613,3.341900263655595
513,0.0,0.0,0.0,0.0,171948.281449613,0.0,0.0,171948.281449613,0.0
514,0.0,0.0,0.0,0.0,173873.07901856166,0.0,0.0,173873.07901856166,1.119404947069924
515,0.0,0.0,0.0,0.0,173873.07901856166,0.0,0.0,173873.07901856166,0.0
516,0.0,0.0,0.0,0.0,171092.83412865407,0.0,0.0,171092.83412865407,-1.5990082568278385
517,0.0,0.0,0.0,0.0,172803.76399639287,0.0,0.0,172803.76399639287,1.000000892177777
518,0.0,0.0,0.0,0.0,169809.62792139477,0.0,0.0,169809.62792139477,-1.7326798940910826
519,0.0,0.0,0.0,0.0,175797.90007139102,0.0,0.0,175797.90007139102,3.52646208774936
520,0.0,0.0,0.0,0.0,170237.36332381453,0.0,0.0,170237.36332381453,-3.1630279686608143
521,0.0,0.0,0.0,0.0,171520.56953107385,0.0,0.0,171520.56953107385,0.7537747191364241
522,0.0,0.0,0.0,0.0,171734.4137484031,0.0,0.0,171734.4137484031,0.12467555227568816
523,0.0,0.0,0.0,0.0,174942.4175246111,0.0,0.0,174942.4175246111,1.8680028691907102
524,0.0,0.0,0.0,0.0,176225.61198993013,0.0,0.0,176225.61198993013,0.7334953314787063
525,0.0,0.0,0.0,0.0,176867.2150935598,0.0,0.0,176867.2150935598,0.36408050815355253
526,0.0,0.0,0.0,0.0,173873.07901856166,0.0,0.0,173873.07901856166,-1.692872290330505
527,0.0,0.0,0.0,0.0,173017.61995566243,0.0,0.0,173017.61995566243,-0.4920020210879783
528,0.0,0.0,0.0,0.0,170023.49562260465,0.0,0.0,170023.49562260465,-1.730531453284967
529,0.0,0.0,0.0,0.0,175370.1529270309,0.0,0.0,175370.1529270309,3.1446579102773153
530,0.0,0.0,0.0,0.0,176011.75603066056,0.0,0.0,176011.75603066056,0.3658565000491443
531,0.0,0.0,0.0,0.0,171948.281449613,0.0,0.0,171948.281449613,-2.3086381686571733
532,0.0,0.0,0.0,0.0,170878.9664274442,0.0,0.0,170878.9664274442,-0.6218817734925386
533,0.0,0.0,0.0,0.0,169168.01307582477,0.0,0.0,169168.01307582477,-1.0012662104589065
534,0.0,0.0,0.0,0.0,170665.086984294,0.0,0.0,170665.086984294,0.8849627546303473
535,0.0,0.0,0.0,0.0,177936.53011572856,0.0,0.0,177936.53011572856,4.260650646200248
536,0.0,0.0,0.0,0.0,183497.05512136468,0.0,0.0,183497.05512136468,3.125004742994375
537,0.0,0.0,0.0,0.0,179861.30420079659,0.0,0.0,179861.30420079659,-1.9813674492832667
538,0.0,0.0,0.0,0.0,184352.52592620425,0.0,0.0,184352.52592620425,2.497047236126826
